customer_id,recency,frequency,monetary,Cluster
C260150,749,1,4801.28,2
C260151,777,1,650.56,2
C260157,535,1,20.92,2
C260158,119,1,5401.53,0
C260160,440,1,162.64,2
C260163,455,1,573.44,2
C260164,456,1,35.84,2
C260165,454,1,300.08,2
C260170,415,1,4801.28,2
C260171,618,1,1016.5,2
C260173,653,1,7502.0,2
C260174,21,1,650.56,0
C260182,463,1,5.23,2
C260187,493,1,26250.0,1
C260192,199,1,20.92,0
C260197,784,1,2700.7200000000003,2
C260200,561,1,47.07,2
C260201,202,1,162.64,0
C260202,777,1,16800.0,1
C260206,257,1,7502.0,1
C260210,94,1,83.68,0
C260213,779,1,1200.32,2
C260216,503,1,7502.0,1
C260219,454,1,7502.0,1
C260222,250,1,300.08,0
C260224,115,1,83.68,0
C260228,733,1,130.75,2
C260233,613,1,46.92,2
C260239,471,1,46.92,2
C260241,683,1,2700.7200000000003,2
C260250,294,1,9602.72,1
C260251,641,1,300.08,2
C260254,649,1,242.4,2
C260257,361,1,20.92,0
C260259,441,1,365.94,2
C260260,200,1,1016.5,0
C260261,296,1,7502.0,1
C260264,172,1,573.44,0
C260271,536,1,1200.32,2
C260272,268,1,5.23,0
C260274,775,1,47.07,2
C260278,474,1,2400.68,2
C260281,298,1,1200.32,0
C260286,221,1,650.56,0
C260287,557,1,365.94,2
C260290,543,1,896.0,2
C260291,637,1,2700.7200000000003,2
C260293,367,1,7502.0,1
C260295,244,1,1200.32,0
C260298,257,1,40.66,0
C260300,752,1,5.23,2
C260301,735,1,300.08,2
C260305,453,1,7502.0,1
C260308,380,1,5.23,0
C260310,342,1,4801.28,0
C260312,250,1,9450.0,1
C260316,611,1,2700.7200000000003,2
C260317,92,1,7502.0,0
C260318,180,1,162.64,0
C260319,250,1,11.73,0
C260322,156,1,26250.0,1
C260325,222,1,83.68,0
C260327,86,1,896.0,0
C260328,243,1,4801.28,0
C260329,222,1,4801.28,0
C260331,342,1,4801.28,0
C260332,780,1,7502.0,2
C260333,744,1,2700.7200000000003,2
C260349,615,1,1200.32,2
C260355,81,1,130.75,0
C260358,776,1,573.44,2
C260360,763,1,300.08,2
C260362,393,1,4801.28,0
C260364,639,1,7502.0,2
C260369,774,1,293.25,2
C260377,352,1,7502.0,1
C260382,339,1,1050.0,0
C260384,597,1,600.17,2
C260392,215,1,2700.7200000000003,0
C260394,578,1,20.92,2
C260396,453,1,573.44,2
C260398,731,1,1016.5,2
C260409,307,1,300.08,0
C260410,137,1,1200.32,0
C260412,319,1,162.64,0
C260415,775,1,2700.7200000000003,2
C260418,440,1,365.94,2
C260421,122,1,15004.25,1
C260422,193,1,143.36,0
C260424,309,1,378.75,0
C260425,515,1,7502.0,1
C260427,796,1,143.36,2
C260429,585,1,4801.28,2
C260431,769,1,2400.68,2
C260433,452,1,83.68,2
C260435,788,1,4801.28,2
C260439,170,1,365.94,0
C260443,385,1,1200.32,0
C260448,314,1,1200.32,0
C260451,100,1,365.94,0
C260456,533,1,242.4,2
C260458,493,1,20.92,2
C260468,91,1,15004.25,1
C260470,581,1,47.07,2
C260472,544,1,40.66,2
C260476,204,1,26250.0,1
C260478,135,1,83.68,0
C260480,421,1,1200.32,2
C260481,165,1,47.07,0
C260482,492,1,4801.28,2
C260490,655,1,11.73,2
C260492,652,1,1200.32,2
C260493,530,1,1200.32,2
C260495,536,1,143.36,2
C260498,52,1,40.66,0
C260500,309,1,365.94,0
C260501,565,1,83.68,2
C260505,410,1,1016.5,2
C260507,726,1,300.08,2
C260508,404,1,650.56,2
C260514,641,1,83.68,2
C260517,51,1,35.84,0
C260519,340,1,2400.68,0
C260522,258,1,60.6,0
C260525,182,1,4801.28,0
C260526,275,1,136.35000000000002,0
C260529,438,1,47.07,2
C260532,791,1,47.07,2
C260538,370,1,4801.28,0
C260542,551,1,47.07,2
C260543,199,1,47.07,0
C260545,653,1,83.68,2
C260546,11,1,47.07,0
C260547,65,1,573.44,0
C260549,179,1,242.4,0
C260560,377,1,40.66,0
C260562,573,1,47.07,2
C260563,325,1,162.64,0
C260565,406,1,1016.5,2
C260566,769,1,60.6,2
C260567,700,1,7502.0,2
C260574,20,1,130.75,0
C260576,278,1,300.08,0
C260579,753,1,1016.5,2
C260581,307,1,2700.7200000000003,0
C260591,175,1,2700.7200000000003,0
C260604,584,1,293.25,2
C260606,288,1,162.64,0
C260609,455,1,20.92,2
C260610,734,1,47.07,2
C260611,496,1,83.68,2
C260616,587,1,2700.7200000000003,2
C260617,724,1,5.23,2
C260618,43,1,20.92,0
C260619,672,1,650.56,2
C260623,284,1,47.07,0
C260629,236,1,7502.0,1
C260636,507,1,4801.28,2
C260637,722,1,15004.25,1
C260638,220,1,5401.53,0
C260644,275,1,300.08,0
C260646,669,1,83.68,2
C260647,259,1,365.94,0
C260649,24,1,300.08,0
C260650,5,1,2700.7200000000003,0
C260653,497,1,47.07,2
C260657,438,1,1200.32,2
C260662,695,1,650.56,2
C260666,455,1,300.08,2
C260678,327,1,2700.7200000000003,0
C260681,458,1,1016.5,2
C260684,596,1,16800.0,1
C260685,102,1,2400.68,0
C260689,726,1,20.92,2
C260695,132,1,300.08,0
C260696,508,1,40.66,2
C260700,593,1,15004.25,1
C260702,686,1,4801.28,2
C260703,37,1,573.44,0
C260706,98,1,136.35000000000002,0
C260708,161,1,1016.5,0
C260709,656,1,15004.25,1
C260710,576,1,187.68,2
C260717,778,1,2700.7200000000003,2
C260718,196,1,187.68,0
C260719,93,1,650.56,0
C260725,561,1,2700.7200000000003,2
C260729,368,1,7502.0,1
C260733,222,1,2700.7200000000003,0
C260751,659,1,16800.0,1
C260753,755,1,40.66,2
C260756,417,1,143.36,2
C260761,462,1,60.6,2
C260762,27,1,7502.0,0
C260765,463,1,5401.53,2
C260772,442,1,7502.0,1
C260788,222,1,573.44,0
C260791,761,1,7502.0,2
C260792,593,1,26250.0,1
C260794,107,1,2700.7200000000003,0
C260796,334,1,2700.7200000000003,0
C260810,131,1,293.25,0
C260811,383,1,4801.28,0
C260813,41,1,300.08,0
C260816,20,1,16800.0,1
C260817,130,1,187.68,0
C260820,253,1,187.68,0
C260821,138,1,1016.5,0
C260822,171,1,4801.28,0
C260824,350,1,83.68,0
C260828,438,1,16800.0,1
C260833,470,1,40.66,2
C260838,244,1,300.08,0
C260840,590,1,293.25,2
C260842,226,1,187.68,0
C260844,32,1,9602.72,1
C260846,128,1,20.92,0
C260851,487,1,1016.5,2
C260853,714,1,2400.68,2
C260854,585,1,4200.0,2
C260855,760,1,15.15,2
C260859,53,1,300.08,0
C260862,128,1,600.17,0
C260867,287,1,4801.28,0
C260868,714,1,4801.28,2
C260873,191,1,16800.0,1
C260882,302,1,300.08,0
C260883,399,1,9450.0,1
C260889,349,1,242.4,0
C260894,92,1,600.17,0
C260897,323,1,47.07,0
C260902,792,1,1200.32,2
C260903,774,1,896.0,2
C260906,652,1,4801.28,2
C260907,421,1,20.92,2
C260909,132,1,300.08,0
C260913,413,1,83.68,2
C260915,154,1,47.07,0
C260916,285,1,896.0,0
C260917,583,1,600.17,2
C260920,485,1,162.64,2
C260923,607,1,4801.28,2
C260930,650,1,162.64,2
C260933,681,1,2700.7200000000003,2
C260938,131,1,2400.68,0
C260947,515,1,300.08,2
C260954,693,1,130.75,2
C260957,633,1,2700.7200000000003,2
C260961,415,1,83.68,2
C260963,242,1,1200.32,0
C260969,369,1,4801.28,0
C260973,557,1,242.4,2
C260975,207,1,40.66,0
C260976,641,1,83.68,2
C260980,32,1,650.56,0
C260983,320,1,7502.0,1
C260984,630,1,4801.28,2
C260986,749,1,650.56,2
C260989,55,1,5401.53,0
C260991,418,1,16800.0,1
C260992,321,1,4801.28,0
C260997,537,1,1200.32,2
C261001,418,1,83.68,2
C261004,343,1,5401.53,0
C261006,626,1,162.64,2
C261013,595,1,1200.32,2
C261022,408,1,5.23,2
C261023,274,1,1016.5,0
C261024,471,1,11.73,2
C261028,642,1,1200.32,2
C261031,359,1,40.66,0
C261032,255,1,130.75,0
C261035,610,1,365.94,2
C261038,555,1,5401.53,2
C261039,349,1,378.75,0
C261043,169,1,300.08,0
C261046,213,1,573.44,0
C261049,730,1,573.44,2
C261056,471,1,2700.7200000000003,2
C261060,42,1,600.17,0
C261066,439,1,46.92,2
C261072,180,1,5401.53,0
C261073,433,1,1200.32,2
C261077,122,1,2700.7200000000003,0
C261078,329,1,378.75,0
C261082,264,1,300.08,0
C261083,570,1,365.94,2
C261085,308,1,4801.28,0
C261086,354,1,896.0,0
C261092,465,1,5.23,2
C261095,577,1,47.07,2
C261098,1,1,300.08,0
C261100,311,1,1016.5,0
C261102,191,1,47.07,0
C261108,331,1,15004.25,1
C261114,464,1,2400.68,2
C261118,329,1,4801.28,0
C261127,636,1,16800.0,1
C261128,788,1,15004.25,1
C261131,67,1,9602.72,1
C261134,172,1,300.08,0
C261136,707,1,4801.28,2
C261138,535,1,1200.32,2
C261139,13,1,4801.28,0
C261146,528,1,300.08,2
C261149,72,1,9450.0,1
C261161,617,1,4801.28,2
C261165,137,1,7502.0,0
C261172,747,1,7502.0,2
C261176,610,1,1200.32,2
C261183,18,1,1016.5,0
C261187,640,1,11.73,2
C261188,635,1,60.6,2
C261190,3,1,1016.5,0
C261194,73,1,365.94,0
C261200,139,1,20.92,0
C261201,138,1,365.94,0
C261202,546,1,242.4,2
C261206,615,1,322.56,2
C261208,158,1,4801.28,0
C261210,307,1,2700.7200000000003,0
C261211,354,1,300.08,0
C261214,230,1,47.07,0
C261215,593,1,1200.32,2
C261216,163,1,47.07,0
C261218,743,1,5.23,2
C261222,104,1,60.6,0
C261227,636,1,7502.0,2
C261235,291,1,1016.5,0
C261236,354,1,600.17,0
C261237,361,1,2700.7200000000003,0
C261239,23,1,130.75,0
C261243,150,1,46.92,0
C261249,100,1,1200.32,0
C261253,287,1,2700.7200000000003,0
C261257,628,1,2700.7200000000003,2
C261260,789,1,2700.7200000000003,2
C261261,22,1,650.56,0
C261271,465,1,5.23,2
C261273,522,1,300.08,2
C261275,19,1,2400.68,0
C261283,92,1,187.68,0
C261286,283,1,162.64,0
C261290,615,1,5401.53,2
C261292,394,1,20.92,0
C261296,537,1,40.66,2
C261297,115,1,83.68,0
C261303,322,1,20.92,0
C261304,194,1,300.08,0
C261307,697,1,365.94,2
C261308,134,1,136.35000000000002,0
C261309,116,1,2700.7200000000003,0
C261310,63,1,378.75,0
C261312,81,1,322.56,0
C261313,184,1,40.66,0
C261316,1,1,40.66,0
C261320,531,1,20.92,2
C261323,23,1,300.08,0
C261325,495,1,1016.5,2
C261326,249,1,162.64,0
C261327,144,1,83.68,0
C261337,604,1,2700.7200000000003,2
C261339,759,1,7502.0,2
C261344,744,1,187.68,2
C261353,713,1,20.92,2
C261359,774,1,9602.72,1
C261361,753,1,1050.0,2
C261363,724,1,7502.0,2
C261364,794,1,130.75,2
C261365,321,1,7502.0,1
C261367,214,1,322.56,0
C261368,670,1,130.75,2
C261374,2,1,11.73,0
C261376,253,1,650.56,0
C261378,579,1,1200.32,2
C261379,616,1,162.64,2
C261380,77,1,7502.0,0
C261382,62,1,2700.7200000000003,0
C261385,239,1,4801.28,0
C261391,578,1,83.68,2
C261395,476,1,15004.25,1
C261398,127,1,5.23,0
C261410,411,1,1016.5,2
C261412,448,1,300.08,2
C261416,114,1,83.68,0
C261418,386,1,1200.32,0
C261419,180,1,15004.25,1
C261422,284,1,5.23,0
C261424,357,1,26250.0,1
C261427,629,1,4801.28,2
C261428,776,1,136.35000000000002,2
C261429,192,1,2400.68,0
C261437,681,1,293.25,2
C261439,206,1,5401.53,0
C261440,794,1,2700.7200000000003,2
C261445,554,1,2700.7200000000003,2
C261453,250,1,378.75,0
C261454,20,1,130.75,0
C261457,362,1,7502.0,1
C261459,22,1,2700.7200000000003,0
C261460,69,1,4801.28,0
C261462,744,1,300.08,2
C261463,701,1,365.94,2
C261475,427,1,20.92,2
C261478,130,1,83.68,0
C261481,75,1,2700.7200000000003,0
C261486,624,1,162.64,2
C261489,618,1,130.75,2
C261494,290,1,300.08,0
C261500,240,1,2700.7200000000003,0
C261501,302,1,2700.7200000000003,0
C261502,184,1,2700.7200000000003,0
C261504,442,1,4801.28,2
C261511,114,1,600.17,0
C261517,605,1,1016.5,2
C261518,471,1,2700.7200000000003,2
C261520,63,1,136.35000000000002,0
C261522,4,1,1200.32,0
C261523,143,1,9602.72,1
C261525,225,1,300.08,0
C261526,480,1,650.56,2
C261532,237,1,300.08,0
C261537,33,1,4801.28,0
C261538,13,1,365.94,0
C261541,723,1,9602.72,1
C261544,289,1,896.0,0
C261548,71,1,1200.32,0
C261553,110,1,7502.0,0
C261560,785,1,5.23,2
C261569,265,1,2400.68,0
C261571,189,1,600.17,0
C261575,712,1,4801.28,2
C261581,724,1,300.08,2
C261583,31,1,26250.0,1
C261586,460,1,2400.68,2
C261590,559,1,1016.5,2
C261591,399,1,5.23,2
C261594,52,1,322.56,0
C261595,135,1,7502.0,0
C261610,446,1,40.66,2
C261611,340,1,2400.68,0
C261612,426,1,7502.0,1
C261615,786,1,2700.7200000000003,2
C261617,81,1,365.94,0
C261623,4,1,130.75,0
C261630,290,1,162.64,0
C261635,80,1,1050.0,0
C261638,11,1,896.0,0
C261639,781,1,143.36,2
C261642,537,1,1016.5,2
C261645,392,1,1016.5,0
C261646,414,1,4801.28,2
C261649,45,1,136.35000000000002,0
C261651,28,1,1016.5,0
C261653,311,1,83.68,0
C261658,671,1,5.23,2
C261660,337,1,4801.28,0
C261665,685,1,2700.7200000000003,2
C261670,183,1,1200.32,0
C261671,655,1,9602.72,1
C261676,466,1,2700.7200000000003,2
C261677,149,1,2700.7200000000003,0
C261678,525,1,7502.0,1
C261681,158,1,16800.0,1
C261682,431,1,365.94,2
C261687,459,1,15.15,2
C261691,155,1,1200.32,0
C261699,542,1,1050.0,2
C261701,761,1,130.75,2
C261702,770,1,2700.7200000000003,2
C261703,481,1,293.25,2
C261706,332,1,4801.28,0
C261708,382,1,896.0,0
C261710,59,1,130.75,0
C261711,81,1,20.92,0
C261715,232,1,9602.72,1
C261716,494,1,378.75,2
C261720,222,1,130.75,0
C261723,472,1,35.84,2
C261724,717,1,162.64,2
C261729,200,1,896.0,0
C261732,530,1,1016.5,2
C261735,42,1,7502.0,0
C261738,30,1,600.17,0
C261741,584,1,162.64,2
C261743,146,1,162.64,0
C261744,661,1,300.08,2
C261746,452,1,15004.25,1
C261753,598,1,1016.5,2
C261756,667,1,300.08,2
C261762,694,1,4801.28,2
C261765,36,1,15.15,0
C261766,620,1,2700.7200000000003,2
C261767,283,1,1200.32,0
C261768,339,1,1200.32,0
C261769,293,1,1200.32,0
C261771,176,1,7502.0,1
C261778,586,1,15004.25,1
C261781,87,1,9602.72,1
C261784,520,1,40.66,2
C261787,428,1,300.08,2
C261791,283,1,83.68,0
C261792,375,1,4200.0,0
C261796,585,1,5.23,2
C261800,197,1,47.07,0
C261803,105,1,2700.7200000000003,0
C261804,520,1,322.56,2
C261814,693,1,15.15,2
C261815,674,1,105.57,2
C261818,563,1,4801.28,2
C261828,143,1,7502.0,1
C261829,265,1,365.94,0
C261835,538,1,20.92,2
C261837,453,1,2700.7200000000003,2
C261842,604,1,9450.0,1
C261846,401,1,2400.68,2
C261852,220,1,4200.0,0
C261854,787,1,26250.0,1
C261856,3,1,162.64,0
C261858,260,1,4801.28,0
C261862,165,1,2400.68,0
C261870,737,1,650.56,2
C261873,307,1,1050.0,0
C261875,502,1,136.35000000000002,2
C261877,715,1,5.23,2
C261878,79,1,4801.28,0
C261883,154,1,896.0,0
C261885,34,1,4200.0,0
C261888,416,1,83.68,2
C261890,269,1,40.66,0
C261893,147,1,378.75,0
C261894,749,1,600.17,2
C261896,127,1,322.56,0
C261898,721,1,26250.0,1
C261899,430,1,5.23,2
C261900,653,1,9602.72,1
C261902,745,1,4801.28,2
C261903,714,1,650.56,2
C261906,502,1,4801.28,2
C261912,18,1,15004.25,1
C261913,577,1,7502.0,1
C261920,305,1,2700.7200000000003,0
C261930,266,1,600.17,0
C261931,312,1,40.66,0
C261935,47,1,46.92,0
C261942,376,1,322.56,0
C261946,206,1,40.66,0
C261949,212,1,365.94,0
C261952,279,1,322.56,0
C261954,13,1,20.92,0
C261955,146,1,7502.0,1
C261958,503,1,293.25,2
C261961,759,1,187.68,2
C261963,502,1,2400.68,2
C261966,779,1,300.08,2
C261967,526,1,4801.28,2
C261972,511,1,7502.0,1
C261973,740,1,9602.72,1
C261974,127,1,162.64,0
C261975,764,1,600.17,2
C261976,16,1,2400.68,0
C261978,475,1,20.92,2
C261979,594,1,47.07,2
C261987,44,1,35.84,0
C261988,343,1,40.66,0
C262003,224,1,7502.0,1
C262004,763,1,20.92,2
C262005,200,1,136.35000000000002,0
C262011,495,1,2700.7200000000003,2
C262013,187,1,5.23,0
C262019,307,1,300.08,0
C262024,480,1,47.07,2
C262025,405,1,5.23,2
C262029,82,1,162.64,0
C262031,777,1,1200.32,2
C262037,31,1,322.56,0
C262042,306,1,15.15,0
C262043,310,1,4801.28,0
C262049,646,1,7502.0,2
C262053,447,1,573.44,2
C262059,382,1,20.92,0
C262062,31,1,162.64,0
C262063,640,1,47.07,2
C262064,545,1,26250.0,1
C262065,113,1,1016.5,0
C262066,257,1,2700.7200000000003,0
C262068,774,1,83.68,2
C262073,350,1,2700.7200000000003,0
C262078,183,1,573.44,0
C262080,118,1,1200.32,0
C262081,656,1,187.68,2
C262083,82,1,5401.53,0
C262085,629,1,4801.28,2
C262086,718,1,1200.32,2
C262087,405,1,143.36,2
C262089,511,1,650.56,2
C262094,769,1,1016.5,2
C262095,613,1,60.6,2
C262097,120,1,47.07,0
C262100,562,1,300.08,2
C262102,26,1,7502.0,0
C262104,297,1,2700.7200000000003,0
C262109,550,1,11.73,2
C262110,530,1,4801.28,2
C262112,98,1,7502.0,0
C262117,224,1,2700.7200000000003,0
C262119,766,1,5401.53,2
C262120,613,1,7502.0,1
C262122,37,1,60.6,0
C262123,609,1,162.64,2
C262128,727,1,1200.32,2
C262129,341,1,2700.7200000000003,0
C262130,530,1,4801.28,2
C262131,416,1,40.66,2
C262137,180,1,46.92,0
C262140,501,1,896.0,2
C262141,603,1,4801.28,2
C262146,276,1,35.84,0
C262149,583,1,130.75,2
C262151,510,1,600.17,2
C262155,447,1,2400.68,2
C262159,650,1,2400.68,2
C262160,677,1,1200.32,2
C262162,435,1,293.25,2
C262163,522,1,47.07,2
C262166,721,1,15.15,2
C262168,337,1,4801.28,0
C262169,339,1,300.08,0
C262170,151,1,1200.32,0
C262180,754,1,2700.7200000000003,2
C262181,642,1,300.08,2
C262182,408,1,293.25,2
C262186,610,1,378.75,2
C262191,72,1,105.57,0
C262193,300,1,46.92,0
C262194,732,1,5.23,2
C262196,396,1,4200.0,0
C262197,591,1,300.08,2
C262203,748,1,60.6,2
C262205,263,1,11.73,0
C262206,259,1,40.66,0
C262209,767,1,1200.32,2
C262213,127,1,4801.28,0
C262220,655,1,9450.0,1
C262221,111,1,1200.32,0
C262224,59,1,1200.32,0
C262225,202,1,16800.0,1
C262229,375,1,7502.0,1
C262234,149,1,60.6,0
C262235,104,1,7502.0,0
C262241,568,1,1200.32,2
C262245,428,1,5401.53,2
C262252,537,1,1200.32,2
C262260,106,1,162.64,0
C262264,131,1,1016.5,0
C262266,682,1,1200.32,2
C262268,612,1,7502.0,1
C262269,101,1,378.75,0
C262272,240,1,47.07,0
C262275,461,1,7502.0,1
C262281,728,1,83.68,2
C262286,414,1,5401.53,2
C262287,277,1,573.44,0
C262288,505,1,130.75,2
C262290,123,1,83.68,0
C262291,655,1,4801.28,2
C262292,378,1,300.08,0
C262295,790,1,300.08,2
C262296,163,1,300.08,0
C262299,480,1,365.94,2
C262301,350,1,2700.7200000000003,0
C262302,82,1,40.66,0
C262303,337,1,2700.7200000000003,0
C262304,140,1,4801.28,0
C262306,4,1,15004.25,1
C262307,753,1,2700.7200000000003,2
C262309,171,1,322.56,0
C262313,715,1,162.64,2
C262314,540,1,5401.53,2
C262315,329,1,1200.32,0
C262316,524,1,1200.32,2
C262317,665,1,365.94,2
C262325,437,1,600.17,2
C262328,509,1,1016.5,2
C262333,439,1,15.15,2
C262337,145,1,4801.28,0
C262341,346,1,7502.0,1
C262342,132,1,15004.25,1
C262345,467,1,4801.28,2
C262347,16,1,162.64,0
C262348,780,1,4801.28,2
C262353,129,1,35.84,0
C262354,638,1,7502.0,2
C262355,266,1,40.66,0
C262359,10,1,11.73,0
C262362,368,1,573.44,0
C262366,382,1,1200.32,0
C262372,261,1,187.68,0
C262377,679,1,4200.0,2
C262378,284,1,1200.32,0
C262381,493,1,40.66,2
C262387,482,1,2700.7200000000003,2
C262388,229,1,11.73,0
C262390,386,1,1016.5,0
C262392,29,1,35.84,0
C262397,372,1,47.07,0
C262398,98,1,896.0,0
C262399,581,1,83.68,2
C262401,153,1,365.94,0
C262402,499,1,7502.0,1
C262406,316,1,1016.5,0
C262409,174,1,300.08,0
C262411,232,1,650.56,0
C262412,443,1,1016.5,2
C262416,729,1,300.08,2
C262417,9,1,2700.7200000000003,0
C262418,489,1,242.4,2
C262426,361,1,4801.28,0
C262427,761,1,15004.25,1
C262428,466,1,130.75,2
C262431,128,1,4801.28,0
C262432,113,1,300.08,0
C262433,591,1,1200.32,2
C262434,367,1,187.68,0
C262436,606,1,15004.25,1
C262448,774,1,300.08,2
C262450,715,1,130.75,2
C262453,669,1,1200.32,2
C262455,707,1,1200.32,2
C262456,646,1,5401.53,2
C262458,386,1,1200.32,0
C262462,685,1,300.08,2
C262466,530,1,40.66,2
C262468,506,1,40.66,2
C262469,497,1,2700.7200000000003,2
C262470,540,1,1200.32,2
C262473,193,1,4801.28,0
C262474,628,1,143.36,2
C262475,210,1,300.08,0
C262478,309,1,7502.0,1
C262479,373,1,83.68,0
C262483,61,1,5.23,0
C262490,459,1,650.56,2
C262491,53,1,105.57,0
C262498,670,1,46.92,2
C262500,152,1,16800.0,1
C262510,13,1,1200.32,0
C262511,472,1,2700.7200000000003,2
C262512,478,1,143.36,2
C262513,121,1,2700.7200000000003,0
C262517,574,1,1050.0,2
C262518,468,1,1200.32,2
C262521,27,1,143.36,0
C262522,590,1,143.36,2
C262525,469,1,15004.25,1
C262526,456,1,7502.0,1
C262527,723,1,4801.28,2
C262534,363,1,15004.25,1
C262541,643,1,7502.0,2
C262542,305,1,7502.0,1
C262543,466,1,365.94,2
C262547,787,1,650.56,2
C262548,576,1,83.68,2
C262549,585,1,16800.0,1
C262551,61,1,4801.28,0
C262552,667,1,40.66,2
C262554,322,1,2700.7200000000003,0
C262560,288,1,4801.28,0
C262563,455,1,130.75,2
C262570,458,1,1200.32,2
C262571,26,1,242.4,0
C262579,519,1,9602.72,1
C262583,328,1,15.15,0
C262584,292,1,40.66,0
C262585,68,1,1016.5,0
C262588,753,1,130.75,2
C262590,309,1,4801.28,0
C262591,527,1,1016.5,2
C262592,200,1,40.66,0
C262597,214,1,143.36,0
C262598,34,1,40.66,0
C262603,55,1,378.75,0
C262607,556,1,2400.68,2
C262609,571,1,4801.28,2
C262610,22,1,47.07,0
C262611,124,1,40.66,0
C262612,234,1,26250.0,1
C262614,22,1,9450.0,1
C262615,77,1,242.4,0
C262619,121,1,83.68,0
C262621,697,1,2700.7200000000003,2
C262623,139,1,83.68,0
C262627,245,1,1016.5,0
C262629,244,1,46.92,0
C262636,177,1,60.6,0
C262637,513,1,26250.0,1
C262640,540,1,136.35000000000002,2
C262641,138,1,322.56,0
C262642,105,1,130.75,0
C262643,24,1,1200.32,0
C262644,421,1,5401.53,2
C262645,412,1,573.44,2
C262647,375,1,143.36,0
C262650,250,1,300.08,0
C262654,598,1,11.73,2
C262655,609,1,40.66,2
C262656,537,1,2700.7200000000003,2
C262657,20,1,7502.0,0
C262661,743,1,300.08,2
C262662,759,1,20.92,2
C262669,577,1,11.73,2
C262672,216,1,40.66,0
C262677,474,1,242.4,2
C262683,9,1,4801.28,0
C262685,152,1,20.92,0
C262686,73,1,7502.0,0
C262691,297,1,20.92,0
C262700,625,1,4801.28,2
C262702,667,1,4801.28,2
C262706,740,1,9602.72,1
C262709,69,1,5.23,0
C262719,573,1,300.08,2
C262720,703,1,40.66,2
C262721,409,1,130.75,2
C262724,482,1,40.66,2
C262727,76,1,2700.7200000000003,0
C262730,526,1,15004.25,1
C262733,685,1,650.56,2
C262734,507,1,365.94,2
C262744,102,1,4801.28,0
C262746,233,1,573.44,0
C262752,79,1,7502.0,0
C262755,78,1,650.56,0
C262756,365,1,130.75,0
C262757,201,1,1200.32,0
C262760,521,1,600.17,2
C262761,158,1,300.08,0
C262764,24,1,5.23,0
C262766,678,1,365.94,2
C262771,501,1,365.94,2
C262775,558,1,20.92,2
C262777,370,1,162.64,0
C262782,471,1,16800.0,1
C262788,161,1,4801.28,0
C262794,669,1,322.56,2
C262796,520,1,47.07,2
C262797,27,1,16800.0,1
C262802,74,1,573.44,0
C262808,492,1,130.75,2
C262810,602,1,650.56,2
C262811,366,1,162.64,0
C262813,311,1,4801.28,0
C262819,102,1,4200.0,0
C262821,493,1,2700.7200000000003,2
C262824,396,1,5.23,0
C262831,421,1,300.08,2
C262832,550,1,15.15,2
C262834,586,1,300.08,2
C262844,569,1,573.44,2
C262847,177,1,7502.0,1
C262849,350,1,11.73,0
C262852,319,1,365.94,0
C262859,755,1,573.44,2
C262865,352,1,35.84,0
C262866,87,1,5.23,0
C262868,453,1,1200.32,2
C262871,696,1,300.08,2
C262872,125,1,1200.32,0
C262873,512,1,300.08,2
C262874,109,1,573.44,0
C262880,462,1,47.07,2
C262883,295,1,5.23,0
C262884,372,1,11.73,0
C262886,713,1,47.07,2
C262887,288,1,2700.7200000000003,0
C262888,782,1,1200.32,2
C262891,345,1,9602.72,1
C262895,579,1,26250.0,1
C262897,450,1,2700.7200000000003,2
C262901,254,1,15004.25,1
C262904,314,1,1016.5,0
C262906,639,1,242.4,2
C262909,711,1,143.36,2
C262913,611,1,7502.0,1
C262914,418,1,105.57,2
C262916,53,1,20.92,0
C262920,218,1,300.08,0
C262924,739,1,47.07,2
C262929,705,1,2700.7200000000003,2
C262932,69,1,5401.53,0
C262940,573,1,378.75,2
C262944,674,1,47.07,2
C262945,325,1,40.66,0
C262947,334,1,7502.0,1
C262950,314,1,40.66,0
C262963,458,1,2700.7200000000003,2
C262966,262,1,1016.5,0
C262968,270,1,293.25,0
C262969,793,1,4801.28,2
C262972,749,1,4801.28,2
C262977,316,1,83.68,0
C262979,44,1,7502.0,0
C262980,346,1,365.94,0
C262981,64,1,650.56,0
C262982,10,1,4801.28,0
C262986,49,1,162.64,0
C262987,307,1,35.84,0
C262989,744,1,40.66,2
C262990,683,1,4801.28,2
C262992,433,1,4200.0,2
C262993,323,1,573.44,0
C262997,402,1,83.68,2
C262999,455,1,130.75,2
C263001,329,1,1016.5,0
C263002,441,1,20.92,2
C263003,394,1,60.6,0
C263007,564,1,7502.0,1
C263019,581,1,365.94,2
C263020,775,1,322.56,2
C263022,95,1,4801.28,0
C263023,408,1,11.73,2
C263024,405,1,11.73,2
C263025,60,1,300.08,0
C263026,13,1,83.68,0
C263028,114,1,573.44,0
C263039,495,1,16800.0,1
C263044,216,1,4801.28,0
C263048,625,1,650.56,2
C263049,655,1,5.23,2
C263052,223,1,130.75,0
C263056,256,1,7502.0,1
C263059,653,1,46.92,2
C263068,123,1,293.25,0
C263070,79,1,300.08,0
C263082,445,1,650.56,2
C263085,498,1,365.94,2
C263087,75,1,1200.32,0
C263089,785,1,242.4,2
C263090,243,1,2700.7200000000003,0
C263093,622,1,600.17,2
C263095,173,1,5.23,0
C263099,636,1,650.56,2
C263111,249,1,896.0,0
